"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
459,0.415387610306945,0.962037962037962,0.038961038961039,0.051
458,0.536063082540495,0.75024975024975,0.250749250749251,0.43
500,0.644513455547219,0.32967032967033,0.671328671328671,0.703
495,0.705251279213044,0.122877122877123,0.878121878121878,0.313
498,0.603065788118725,0.466533466533467,0.534465534465534,0.998
452,0.638800163624624,0.324675324675325,0.676323676323676,0.699
497,0.695284453878482,0.170829170829171,0.83016983016983,0.393
499,0.531154158234259,0.709290709290709,0.291708291708292,0.501
496,0.728255351090868,0.104895104895105,0.896103896103896,0.261
463,0.587893881257469,0.548451548451548,0.452547452547453,0.847
464,0.575123371958486,0.624375624375624,0.376623376623377,0.7
467,0.828438592710848,0.00599400599400599,0.995004995004995,0.033
472,0.570869573645865,0.625374625374625,0.375624375624376,0.668
474,0.609354196407632,0.505494505494505,0.495504495504495,0.999
471,0.523762633167862,0.774225774225774,0.226773226773227,0.394
493,0.714628143240635,0.110889110889111,0.89010989010989,0.301
465,0.676914240759592,0.208791208791209,0.792207792207792,0.493
473,0.595820899554048,0.528471528471528,0.472527472527473,0.901
470,0.683299597017658,0.197802197802198,0.803196803196803,0.435
468,0.285664258744799,0.995004995004995,0.00599400599400599,0.005
483,0.475495832872914,0.9000999000999,0.100899100899101,0.153
482,0.430370606113483,0.947052947052947,0.0539460539460539,0.063
469,0.497384020981467,0.866133866133866,0.134865134865135,0.221
466,0.704870399571284,0.183816183816184,0.817182817182817,0.406
476,0.723222580561268,0.0999000999000999,0.901098901098901,0.246
475,0.441537424324266,0.931068931068931,0.0699300699300699,0.085
479,0.782490588924343,0.036963036963037,0.964035964035964,0.113
494,0.655671330862579,0.317682317682318,0.683316683316683,0.668
478,0.48187360412788,0.867132867132867,0.133866133866134,0.202
477,0.64832350181687,0.306693306693307,0.694305694305694,0.651
481,0.780061553161333,0.012987012987013,0.988011988011988,0.062
484,0.581201999230196,0.592407592407592,0.408591408591409,0.782
480,0.684471299423481,0.162837162837163,0.838161838161838,0.395
489,0.647491641251718,0.317682317682318,0.683316683316683,0.659
488,0.295823332926563,0.996003996003996,0.004995004995005,0.004
486,0.5854299220711,0.6003996003996,0.400599400599401,0.763
485,0.451676295322874,0.921078921078921,0.0799200799200799,0.11
487,0.610960645116616,0.44955044955045,0.551448551448551,0.969
490,0.43794771438894,0.944055944055944,0.0569430569430569,0.066
492,0.614073691560466,0.460539460539461,0.54045954045954,0.955
491,0.704340711696992,0.160839160839161,0.84015984015984,0.368
